investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status
INV003125,2024-06-12,119599,SIP,2414.00,Punjab,Chandigarh,T30,36-45,Female,30.8,UPI,Verified
INV002975,2024-06-12,100033,SIP,5002.00,Rajasthan,Udaipur,B30,26-35,Male,15.1,Cheque,Verified
INV004948,2024-06-12,120506,REDEMPTION,307864.00,Madhya Pradesh,Indore,T30,56+,Male,54.1,Mandate,Verified
INV004846,2024-06-12,125498,REDEMPTION,137797.00,Rajasthan,Udaipur,B30,26-35,Male,9.2,Net Banking,Pending
INV000860,2024-06-12,119551,LUMPSUM,22455.00,Madhya Pradesh,Bhopal,B30,36-45,Female,51.8,Net Banking,Verified
INV000947,2024-06-12,120507,LUMPSUM,302233.00,Delhi,Noida,T30,26-35,Male,11.0,Net Banking,Verified
INV001287,2024-06-12,149324,SIP,49573.00,Telangana,Hyderabad,T30,36-45,Female,19.1,Cheque,Verified
INV003798,2024-06-12,120504,SIP,3179.00,Karnataka,Bangalore,T30,36-45,Male,53.9,Mandate,Verified
INV000645,2024-06-12,100033,LUMPSUM,62353.00,Karnataka,Bangalore,T30,18-25,Male,3.9,Mandate,Verified
INV001580,2024-06-12,119551,REDEMPTION,366129.00,Punjab,Chandigarh,T30,26-35,Male,18.7,UPI,Verified
INV000662,2024-06-12,118636,SIP,578.00,Gujarat,Surat,T30,36-45,Female,20.1,Cheque,Verified
INV000957,2024-06-12,148568,LUMPSUM,103250.00,Madhya Pradesh,Bhopal,B30,36-45,Male,38.2,Net Banking,Verified
INV004374,2024-06-12,125498,SIP,13787.00,Maharashtra,Nashik,B30,36-45,Female,16.5,Cheque,Verified
INV001709,2024-06-12,118633,SIP,22750.00,Delhi,New Delhi,T30,36-45,Male,55.9,Net Banking,Verified
INV002275,2024-06-12,120505,LUMPSUM,224801.00,Maharashtra,Mumbai,T30,18-25,Male,7.1,Mandate,Verified
INV000665,2024-06-12,120841,SIP,8209.00,Rajasthan,Udaipur,B30,26-35,Female,6.6,Mandate,Verified
INV002769,2024-06-12,148567,SIP,2068.00,Maharashtra,Pune,T30,18-25,Female,4.5,Net Banking,Verified
INV000667,2024-06-12,120507,SIP,28344.00,Telangana,Hyderabad,T30,26-35,Male,7.5,UPI,Verified
INV000935,2024-06-12,100025,LUMPSUM,60241.00,Telangana,Hyderabad,T30,36-45,Male,14.6,UPI,Verified
INV004124,2024-06-12,119552,SIP,1027.00,Maharashtra,Nashik,B30,56+,Male,76.4,Cheque,Verified
INV003297,2024-06-12,120841,SIP,1824.00,Madhya Pradesh,Bhopal,B30,36-45,Female,16.3,Cheque,Verified
INV003342,2024-06-12,102887,SIP,45289.00,Tamil Nadu,Chennai,T30,56+,Male,32.8,Net Banking,Verified
INV002369,2024-06-12,120503,SIP,15818.00,Madhya Pradesh,Bhopal,B30,36-45,Male,33.6,Mandate,Verified
INV003822,2024-06-12,120506,LUMPSUM,383445.00,Rajasthan,Jaipur,T30,26-35,Male,12.9,UPI,Verified
INV000779,2024-06-12,148568,LUMPSUM,102608.00,Gujarat,Ahmedabad,T30,36-45,Male,35.3,Mandate,Verified
INV000791,2024-06-12,102886,LUMPSUM,230681.00,Madhya Pradesh,Bhopal,B30,26-35,Male,18.4,Cheque,Verified
INV000810,2024-06-12,102887,REDEMPTION,121259.00,Rajasthan,Jaipur,T30,26-35,Male,11.2,Net Banking,Pending
INV001763,2024-06-12,119551,SIP,54171.00,Uttar Pradesh,Lucknow,T30,46-55,Male,42.0,UPI,Verified
INV000875,2024-06-12,102886,SIP,2918.00,Gujarat,Surat,T30,46-55,Female,71.8,Net Banking,Verified
INV000836,2024-06-12,100016,SIP,56629.00,Haryana,Gurugram,T30,26-35,Male,24.4,Net Banking,Pending
INV004203,2024-06-12,119095,SIP,2440.00,Madhya Pradesh,Indore,T30,18-25,Male,7.9,Mandate,Pending
INV000864,2024-06-12,120844,LUMPSUM,272145.00,Tamil Nadu,Chennai,T30,26-35,Female,24.9,Mandate,Verified
INV004178,2024-06-12,120842,SIP,419.00,Rajasthan,Jaipur,T30,26-35,Male,24.4,UPI,Verified
INV004191,2024-06-12,102885,SIP,13813.00,Maharashtra,Nashik,B30,26-35,Female,19.5,Net Banking,Verified
INV004183,2024-06-12,102887,SIP,867.00,West Bengal,Kolkata,T30,26-35,Male,13.2,UPI,Verified
INV001569,2024-06-12,102886,SIP,55248.00,Punjab,Chandigarh,T30,46-55,Male,50.1,Net Banking,Verified
INV004137,2024-06-12,120507,SIP,5332.00,West Bengal,Kolkata,T30,18-25,Female,6.2,UPI,Verified
INV004468,2024-06-12,125497,SIP,8689.00,Telangana,Hyderabad,T30,46-55,Female,20.8,Net Banking,Verified
INV004348,2024-06-12,119094,REDEMPTION,8231.00,Delhi,New Delhi,T30,26-35,Female,13.4,Cheque,Verified
INV001315,2024-06-12,119095,SIP,12413.00,Telangana,Hyderabad,T30,46-55,Female,32.9,Mandate,Pending
INV004586,2024-06-12,119093,LUMPSUM,230298.00,Telangana,Hyderabad,T30,18-25,Male,4.4,UPI,Verified
INV002503,2024-06-12,118634,SIP,6326.00,Gujarat,Ahmedabad,T30,26-35,Male,11.5,UPI,Verified
INV001674,2024-06-12,118634,SIP,3093.00,Delhi,Noida,T30,26-35,Male,12.0,Cheque,Verified
INV001195,2024-06-12,101208,REDEMPTION,193208.00,Gujarat,Surat,T30,26-35,Male,6.4,Net Banking,Verified
INV004560,2024-06-12,125498,LUMPSUM,129929.00,Tamil Nadu,Coimbatore,B30,36-45,Male,42.7,Cheque,Verified
INV004044,2024-06-12,102885,LUMPSUM,362095.00,Rajasthan,Jaipur,T30,46-55,Male,82.3,Net Banking,Verified
INV004555,2024-06-12,120842,SIP,1700.00,Uttar Pradesh,Lucknow,T30,36-45,Female,24.4,Mandate,Verified
INV001521,2024-06-12,120844,SIP,2990.00,Haryana,Faridabad,B30,18-25,Male,4.9,Net Banking,Verified
INV004530,2024-06-12,101206,SIP,852.00,Maharashtra,Nashik,B30,36-45,Male,36.2,UPI,Verified
INV001322,2024-06-12,118633,SIP,5866.00,Uttar Pradesh,Lucknow,T30,26-35,Female,10.5,Cheque,Verified
INV004533,2024-06-12,102887,SIP,1164.00,Gujarat,Ahmedabad,T30,36-45,Male,51.5,Mandate,Verified
INV002011,2024-06-12,119598,REDEMPTION,283118.00,Tamil Nadu,Chennai,T30,36-45,Male,41.1,Cheque,Pending
INV004641,2024-06-12,149323,SIP,5437.00,Haryana,Faridabad,B30,56+,Male,42.4,Cheque,Verified
INV000360,2024-06-12,120842,LUMPSUM,467864.00,Maharashtra,Mumbai,T30,36-45,Female,55.3,Net Banking,Verified
INV000542,2024-06-12,100016,SIP,429.00,Haryana,Faridabad,B30,36-45,Male,20.3,UPI,Verified
INV004019,2024-06-12,120503,SIP,2799.00,Tamil Nadu,Chennai,T30,26-35,Male,20.9,Cheque,Verified
INV004525,2024-06-12,118636,REDEMPTION,316583.00,Haryana,Gurugram,T30,26-35,Male,11.4,Cheque,Verified
INV002789,2024-06-13,119095,SIP,23873.00,Madhya Pradesh,Bhopal,B30,26-35,Female,7.8,Cheque,Verified
INV002430,2024-06-13,125498,SIP,4354.00,Madhya Pradesh,Bhopal,B30,26-35,Male,16.2,Cheque,Verified
INV001040,2024-06-13,148568,REDEMPTION,102323.00,Punjab,Chandigarh,T30,56+,Female,43.4,Cheque,Verified
INV004282,2024-06-13,118633,SIP,21699.00,Punjab,Amritsar,B30,26-35,Male,20.8,UPI,Verified
INV003926,2024-06-13,120505,REDEMPTION,454831.00,West Bengal,Kolkata,T30,46-55,Male,92.8,UPI,Verified
INV001124,2024-06-13,120843,SIP,9654.00,Madhya Pradesh,Indore,T30,36-45,Male,39.0,Mandate,Verified
INV000764,2024-06-13,120842,LUMPSUM,475557.00,Punjab,Chandigarh,T30,26-35,Male,15.6,Net Banking,Verified
INV001796,2024-06-13,148568,LUMPSUM,405591.00,Telangana,Hyderabad,T30,18-25,Male,6.7,Mandate,Verified
INV003419,2024-06-13,120844,LUMPSUM,91357.00,Maharashtra,Pune,T30,18-25,Male,5.3,Cheque,Verified
INV002552,2024-06-13,118633,SIP,51556.00,Delhi,Gurugram,T30,36-45,Male,24.4,Cheque,Verified
INV004967,2024-06-13,125497,SIP,5900.00,Telangana,Hyderabad,T30,26-35,Male,14.3,UPI,Verified
INV003008,2024-06-13,120842,SIP,408.00,Rajasthan,Jaipur,T30,36-45,Female,37.4,Cheque,Pending
INV002013,2024-06-13,120507,REDEMPTION,240699.00,Rajasthan,Jaipur,T30,46-55,Male,30.2,Net Banking,Pending
INV004948,2024-06-13,120505,SIP,21835.00,Madhya Pradesh,Indore,T30,56+,Male,54.1,UPI,Verified
INV000795,2024-06-13,100016,LUMPSUM,489466.00,Uttar Pradesh,Kanpur,B30,36-45,Male,37.2,Cheque,Verified
INV000282,2024-06-13,100016,REDEMPTION,77323.00,Uttar Pradesh,Agra,B30,36-45,Female,55.7,Net Banking,Verified
INV001998,2024-06-13,149324,SIP,4921.00,Haryana,Faridabad,B30,26-35,Male,19.2,UPI,Verified
INV002901,2024-06-13,120503,SIP,1826.00,Delhi,Noida,T30,26-35,Male,17.4,Net Banking,Verified
INV000449,2024-06-13,120843,SIP,9464.00,Haryana,Faridabad,B30,18-25,Male,6.8,Net Banking,Verified
INV002472,2024-06-13,118634,SIP,24343.00,Maharashtra,Mumbai,T30,26-35,Female,19.1,Mandate,Verified
INV002979,2024-06-13,102887,LUMPSUM,220468.00,Punjab,Chandigarh,T30,36-45,Female,56.2,UPI,Verified
INV000201,2024-06-13,120844,SIP,3146.00,Madhya Pradesh,Indore,T30,46-55,Male,87.0,Mandate,Verified
INV000549,2024-06-13,119092,SIP,8276.00,Tamil Nadu,Coimbatore,B30,46-55,Female,59.6,Cheque,Verified
INV003236,2024-06-13,102887,SIP,497.00,Madhya Pradesh,Bhopal,B30,18-25,Male,3.4,Net Banking,Verified
INV004504,2024-06-13,120506,SIP,516.00,Telangana,Hyderabad,T30,46-55,Male,46.3,UPI,Verified
INV002722,2024-06-13,120505,SIP,1193.00,Delhi,Noida,T30,36-45,Female,50.9,UPI,Verified
INV000179,2024-06-13,119094,SIP,16132.00,Rajasthan,Udaipur,B30,26-35,Male,10.0,Cheque,Verified
INV004522,2024-06-13,125498,LUMPSUM,293017.00,Punjab,Chandigarh,T30,46-55,Female,69.1,Net Banking,Verified
INV001630,2024-06-13,120504,SIP,4825.00,Telangana,Hyderabad,T30,36-45,Male,15.4,UPI,Verified
INV004376,2024-06-13,125497,LUMPSUM,282020.00,West Bengal,Kolkata,T30,46-55,Female,92.6,Net Banking,Verified
INV000239,2024-06-13,119599,SIP,45263.00,Punjab,Amritsar,B30,36-45,Female,13.2,Net Banking,Verified
INV000248,2024-06-13,120504,REDEMPTION,250320.00,Madhya Pradesh,Indore,T30,36-45,Female,28.6,Mandate,Verified
INV002030,2024-06-13,120503,REDEMPTION,50153.00,Madhya Pradesh,Bhopal,B30,36-45,Male,31.7,Mandate,Verified
INV001094,2024-06-13,119093,LUMPSUM,334337.00,Haryana,Gurugram,T30,26-35,Male,21.6,Net Banking,Verified
INV000667,2024-06-13,118633,LUMPSUM,79280.00,Telangana,Hyderabad,T30,26-35,Male,7.5,Net Banking,Verified
INV000121,2024-06-13,118636,SIP,2297.00,Telangana,Hyderabad,T30,18-25,Male,7.8,Cheque,Verified
INV004118,2024-06-13,102885,SIP,3483.00,Punjab,Chandigarh,T30,36-45,Male,26.2,Mandate,Verified
INV001111,2024-06-13,100016,LUMPSUM,494592.00,Delhi,Gurugram,T30,18-25,Male,7.8,UPI,Verified
INV004900,2024-06-13,149324,SIP,20522.00,Delhi,Noida,T30,36-45,Male,32.1,Net Banking,Verified
INV000675,2024-06-13,120506,SIP,2701.00,Uttar Pradesh,Kanpur,B30,36-45,Male,27.9,Cheque,Verified
INV000931,2024-06-13,119599,SIP,5292.00,Tamil Nadu,Coimbatore,B30,26-35,Male,11.3,Net Banking,Verified
INV000268,2024-06-13,119092,SIP,20174.00,Haryana,Gurugram,T30,18-25,Female,4.7,UPI,Verified
INV004304,2024-06-13,101208,REDEMPTION,358259.00,Haryana,Gurugram,T30,18-25,Male,5.5,Net Banking,Verified
INV000084,2024-06-13,101207,SIP,29144.00,West Bengal,Kolkata,T30,26-35,Male,11.2,UPI,Verified
INV003432,2024-06-13,120844,SIP,6182.00,Uttar Pradesh,Agra,B30,56+,Female,11.2,Mandate,Pending
INV000356,2024-06-13,120504,SIP,864.00,Haryana,Faridabad,B30,56+,Male,71.7,Cheque,Verified
INV001303,2024-06-13,102887,LUMPSUM,284204.00,Delhi,Noida,T30,56+,Male,52.6,UPI,Verified
INV001482,2024-06-13,125498,SIP,4409.00,Madhya Pradesh,Indore,T30,46-55,Female,87.0,Net Banking,Verified
INV002384,2024-06-13,148567,SIP,5646.00,Karnataka,Mysore,B30,26-35,Male,24.3,UPI,Verified
INV003785,2024-06-13,148568,SIP,2188.00,Karnataka,Bangalore,T30,36-45,Male,28.2,Mandate,Verified
INV003887,2024-06-13,148567,SIP,530.00,Rajasthan,Udaipur,B30,56+,Female,54.1,Mandate,Verified
INV003829,2024-06-13,101207,SIP,24400.00,Punjab,Amritsar,B30,36-45,Male,55.6,Mandate,Verified
INV001528,2024-06-13,118635,SIP,15483.00,Telangana,Hyderabad,T30,26-35,Female,20.7,Cheque,Verified
INV001161,2024-06-13,119092,SIP,56363.00,Uttar Pradesh,Kanpur,B30,26-35,Male,13.4,Net Banking,Verified
INV003774,2024-06-13,120505,SIP,8153.00,Madhya Pradesh,Indore,T30,26-35,Male,17.5,UPI,Verified
INV003580,2024-06-13,101206,REDEMPTION,173827.00,Gujarat,Ahmedabad,T30,26-35,Male,22.5,Cheque,Verified
INV003720,2024-06-13,125497,SIP,1812.00,Madhya Pradesh,Bhopal,B30,36-45,Female,49.4,Cheque,Verified
INV001454,2024-06-13,120503,SIP,994.00,Tamil Nadu,Chennai,T30,26-35,Male,9.3,UPI,Verified
INV002350,2024-06-14,120505,LUMPSUM,124236.00,Tamil Nadu,Chennai,T30,26-35,Male,23.0,Mandate,Verified
INV004055,2024-06-14,119551,SIP,544.00,Gujarat,Ahmedabad,T30,26-35,Male,8.8,Mandate,Verified
INV004777,2024-06-14,120504,REDEMPTION,257919.00,Karnataka,Bangalore,T30,18-25,Male,7.7,Cheque,Verified
INV004231,2024-06-14,125498,LUMPSUM,444430.00,West Bengal,Kolkata,T30,56+,Male,17.5,UPI,Verified
INV004299,2024-06-14,120505,SIP,914.00,Telangana,Hyderabad,T30,26-35,Female,23.1,Cheque,Verified
INV000533,2024-06-14,119092,LUMPSUM,99443.00,Rajasthan,Jaipur,T30,56+,Male,25.1,Cheque,Verified
INV001689,2024-06-14,119093,SIP,16765.00,Haryana,Faridabad,B30,36-45,Male,40.4,Mandate,Verified
INV004225,2024-06-14,119095,SIP,1048.00,Karnataka,Bangalore,T30,26-35,Male,24.8,Mandate,Verified
INV000825,2024-06-14,100033,REDEMPTION,406901.00,Madhya Pradesh,Bhopal,B30,18-25,Female,5.5,Cheque,Verified
INV001009,2024-06-14,118632,LUMPSUM,269485.00,Punjab,Chandigarh,T30,26-35,Male,21.2,Cheque,Verified
INV002557,2024-06-14,100025,LUMPSUM,374068.00,West Bengal,Kolkata,T30,26-35,Female,18.2,Net Banking,Verified
INV004752,2024-06-14,148567,LUMPSUM,294722.00,Delhi,Gurugram,T30,36-45,Female,14.9,Cheque,Verified
INV004366,2024-06-14,102887,LUMPSUM,135955.00,Delhi,New Delhi,T30,46-55,Female,81.1,UPI,Verified
INV004751,2024-06-14,125498,SIP,12443.00,Maharashtra,Pune,T30,36-45,Female,15.6,Net Banking,Verified
INV001959,2024-06-14,120506,REDEMPTION,334694.00,Tamil Nadu,Chennai,T30,18-25,Female,4.7,UPI,Verified
INV002286,2024-06-14,101206,LUMPSUM,167264.00,Tamil Nadu,Coimbatore,B30,18-25,Male,5.9,UPI,Verified
INV001615,2024-06-14,119599,REDEMPTION,383463.00,Tamil Nadu,Chennai,T30,26-35,Male,15.7,Net Banking,Verified
INV002616,2024-06-14,120842,SIP,17433.00,Tamil Nadu,Coimbatore,B30,26-35,Male,21.9,Net Banking,Verified
INV004096,2024-06-14,118633,SIP,2762.00,Tamil Nadu,Coimbatore,B30,36-45,Male,57.1,Mandate,Verified
INV001497,2024-06-14,119598,SIP,15233.00,Maharashtra,Mumbai,T30,36-45,Male,56.8,Mandate,Verified
INV002073,2024-06-14,119094,SIP,6262.00,Uttar Pradesh,Kanpur,B30,56+,Male,73.1,Mandate,Verified
INV003408,2024-06-14,125497,SIP,585.00,West Bengal,Kolkata,T30,18-25,Male,6.1,Mandate,Verified
INV000544,2024-06-14,120505,LUMPSUM,292057.00,Madhya Pradesh,Bhopal,B30,18-25,Male,3.6,UPI,Verified
INV004950,2024-06-14,148568,SIP,8228.00,Madhya Pradesh,Indore,T30,26-35,Male,9.8,Cheque,Pending
INV003973,2024-06-14,101208,SIP,13662.00,Rajasthan,Jaipur,T30,26-35,Male,11.4,Cheque,Verified
INV002399,2024-06-14,118633,REDEMPTION,85554.00,Gujarat,Ahmedabad,T30,46-55,Female,34.7,UPI,Verified
INV004917,2024-06-14,120505,SIP,17276.00,Uttar Pradesh,Kanpur,B30,26-35,Male,18.3,Net Banking,Verified
INV002466,2024-06-14,118635,LUMPSUM,424796.00,Madhya Pradesh,Indore,T30,36-45,Male,36.9,UPI,Verified
INV003520,2024-06-14,119552,SIP,1978.00,Uttar Pradesh,Lucknow,T30,18-25,Male,4.5,Cheque,Verified
INV003693,2024-06-14,120842,REDEMPTION,95566.00,Madhya Pradesh,Bhopal,B30,36-45,Male,25.2,Mandate,Verified
INV001890,2024-06-14,100016,SIP,1930.00,Madhya Pradesh,Bhopal,B30,26-35,Male,21.9,UPI,Verified
INV004447,2024-06-14,102886,LUMPSUM,410894.00,West Bengal,Kolkata,T30,36-45,Female,53.4,UPI,Verified
INV000130,2024-06-14,120844,LUMPSUM,504229.00,Madhya Pradesh,Indore,T30,56+,Female,69.4,Net Banking,Verified
INV000195,2024-06-14,101206,LUMPSUM,108496.00,Madhya Pradesh,Bhopal,B30,36-45,Female,56.5,Cheque,Verified
INV000137,2024-06-14,120506,SIP,13687.00,Rajasthan,Jaipur,T30,26-35,Female,12.0,UPI,Verified
INV000643,2024-06-14,100016,REDEMPTION,428270.00,Haryana,Faridabad,B30,26-35,Female,23.5,Cheque,Verified
INV003649,2024-06-14,102887,LUMPSUM,318452.00,Haryana,Gurugram,T30,46-55,Female,79.9,Mandate,Verified
INV001043,2024-06-14,100016,SIP,2834.00,Haryana,Gurugram,T30,18-25,Male,7.8,UPI,Verified
INV000163,2024-06-14,100033,SIP,22062.00,Uttar Pradesh,Kanpur,B30,46-55,Male,70.4,UPI,Verified
INV002185,2024-06-14,125498,SIP,24820.00,Punjab,Chandigarh,T30,26-35,Male,21.0,Net Banking,Verified
INV003529,2024-06-14,102886,SIP,1853.00,Tamil Nadu,Chennai,T30,36-45,Female,36.6,Net Banking,Verified
INV004392,2024-06-14,120505,REDEMPTION,28171.00,West Bengal,Kolkata,T30,18-25,Male,6.7,Cheque,Verified
INV001658,2024-06-14,102886,SIP,5707.00,Rajasthan,Jaipur,T30,36-45,Female,48.4,Cheque,Verified
INV002940,2024-06-14,118633,LUMPSUM,365439.00,Haryana,Faridabad,B30,26-35,Male,18.3,Cheque,Pending
INV002488,2024-06-14,118636,LUMPSUM,363773.00,Delhi,Gurugram,T30,26-35,Male,12.2,Net Banking,Pending
INV004106,2024-06-14,101206,SIP,3354.00,Gujarat,Surat,T30,26-35,Male,16.3,Net Banking,Verified
INV002933,2024-06-14,149323,REDEMPTION,147110.00,Madhya Pradesh,Indore,T30,36-45,Female,39.4,Mandate,Verified
INV000314,2024-06-14,101208,REDEMPTION,192345.00,West Bengal,Kolkata,T30,26-35,Male,20.5,Cheque,Verified
INV001569,2024-06-14,149323,SIP,2292.00,Punjab,Chandigarh,T30,46-55,Male,50.1,Mandate,Verified
INV002985,2024-06-14,120844,SIP,428.00,Gujarat,Ahmedabad,T30,36-45,Male,26.4,Cheque,Verified
INV003450,2024-06-14,102887,SIP,11565.00,Maharashtra,Nashik,B30,18-25,Female,4.2,Net Banking,Verified
INV002767,2024-06-14,149322,SIP,23779.00,Madhya Pradesh,Indore,T30,26-35,Male,10.8,Mandate,Pending
INV002441,2024-06-14,125497,REDEMPTION,166602.00,Punjab,Chandigarh,T30,26-35,Male,19.6,Cheque,Verified
INV002043,2024-06-14,101208,LUMPSUM,287256.00,Uttar Pradesh,Lucknow,T30,18-25,Male,6.7,Mandate,Verified
INV000922,2024-06-14,100016,SIP,5359.00,Karnataka,Mysore,B30,26-35,Male,22.4,Net Banking,Verified
INV001340,2024-06-14,118633,LUMPSUM,143745.00,Karnataka,Mysore,B30,36-45,Male,37.6,Net Banking,Verified
INV000310,2024-06-14,101207,LUMPSUM,466396.00,Delhi,Noida,T30,36-45,Male,58.4,Cheque,Verified
INV003742,2024-06-14,149324,REDEMPTION,362813.00,Tamil Nadu,Chennai,T30,56+,Female,53.9,Mandate,Verified
INV001361,2024-06-14,125498,SIP,11421.00,West Bengal,Kolkata,T30,26-35,Female,21.1,Net Banking,Verified
INV002945,2024-06-14,119120,SIP,9937.00,Maharashtra,Nashik,B30,26-35,Male,15.6,Cheque,Verified
INV001866,2024-06-15,119551,SIP,13497.00,Telangana,Hyderabad,T30,36-45,Female,33.9,Cheque,Verified
INV001165,2024-06-15,119094,LUMPSUM,263157.00,Delhi,Noida,T30,46-55,Female,48.5,Cheque,Verified
INV004650,2024-06-15,118635,REDEMPTION,432942.00,Punjab,Chandigarh,T30,56+,Male,28.2,Mandate,Verified
INV004262,2024-06-15,118633,SIP,599.00,Uttar Pradesh,Agra,B30,26-35,Male,6.2,Net Banking,Verified
INV002927,2024-06-15,120504,REDEMPTION,56072.00,Punjab,Amritsar,B30,56+,Male,29.1,Mandate,Verified
INV001914,2024-06-15,120504,SIP,2671.00,Delhi,Gurugram,T30,56+,Male,61.9,Cheque,Verified
INV002543,2024-06-15,119552,REDEMPTION,121417.00,Madhya Pradesh,Indore,T30,18-25,Female,7.7,Net Banking,Verified
INV002248,2024-06-15,118636,LUMPSUM,81118.00,Delhi,New Delhi,T30,26-35,Male,8.1,Mandate,Verified
INV001917,2024-06-15,102886,SIP,2117.00,Telangana,Hyderabad,T30,26-35,Male,22.9,UPI,Verified
INV000399,2024-06-15,125498,SIP,8892.00,Karnataka,Bangalore,T30,26-35,Male,14.3,UPI,Verified
INV002345,2024-06-15,119552,LUMPSUM,40835.00,Uttar Pradesh,Agra,B30,36-45,Male,38.3,UPI,Verified
INV003435,2024-06-15,102885,SIP,2117.00,Maharashtra,Nashik,B30,26-35,Female,17.8,UPI,Verified
INV001026,2024-06-15,119598,SIP,4807.00,Haryana,Gurugram,T30,26-35,Male,12.1,Mandate,Verified
INV004475,2024-06-15,148568,LUMPSUM,359706.00,Punjab,Amritsar,B30,26-35,Male,18.2,Cheque,Verified
INV004123,2024-06-15,119094,SIP,1955.00,Haryana,Gurugram,T30,36-45,Male,53.8,Net Banking,Verified
INV001925,2024-06-15,119552,SIP,48046.00,Uttar Pradesh,Kanpur,B30,36-45,Male,20.1,Mandate,Pending
INV004956,2024-06-15,120844,SIP,7897.00,Maharashtra,Mumbai,T30,46-55,Male,62.4,Net Banking,Verified
INV001569,2024-06-15,100016,LUMPSUM,510446.00,Punjab,Chandigarh,T30,46-55,Male,50.1,UPI,Verified
INV000180,2024-06-15,120504,SIP,4353.00,Tamil Nadu,Coimbatore,B30,46-55,Female,24.7,Cheque,Verified
INV003300,2024-06-15,120842,SIP,2267.00,Uttar Pradesh,Agra,B30,36-45,Male,13.3,Mandate,Verified
INV004266,2024-06-15,102886,SIP,6521.00,Delhi,New Delhi,T30,36-45,Male,35.9,UPI,Verified
INV002266,2024-06-15,118633,LUMPSUM,357268.00,Telangana,Hyderabad,T30,26-35,Male,12.0,Mandate,Verified
INV002149,2024-06-15,101208,SIP,4869.00,Tamil Nadu,Coimbatore,B30,26-35,Male,21.8,UPI,Verified
INV002460,2024-06-15,125497,SIP,4792.00,Madhya Pradesh,Bhopal,B30,36-45,Male,44.8,Net Banking,Verified
INV002228,2024-06-15,120843,LUMPSUM,431107.00,Uttar Pradesh,Kanpur,B30,18-25,Male,7.7,Mandate,Pending
INV003310,2024-06-15,102885,SIP,9716.00,Telangana,Hyderabad,T30,26-35,Male,8.0,UPI,Verified
INV004657,2024-06-15,118635,REDEMPTION,424638.00,Madhya Pradesh,Indore,T30,26-35,Female,23.0,Mandate,Verified
INV003187,2024-06-15,102886,SIP,2610.00,Haryana,Faridabad,B30,26-35,Female,21.5,Cheque,Verified
INV004614,2024-06-15,100016,SIP,4338.00,Delhi,New Delhi,T30,18-25,Male,7.7,Mandate,Verified
INV004459,2024-06-15,120844,REDEMPTION,13154.00,Maharashtra,Pune,T30,26-35,Female,9.2,UPI,Verified
INV000645,2024-06-15,119094,SIP,581.00,Karnataka,Bangalore,T30,18-25,Male,3.9,UPI,Verified
INV001794,2024-06-15,125498,SIP,48598.00,Haryana,Gurugram,T30,26-35,Male,23.2,Mandate,Verified
INV001355,2024-06-15,119094,REDEMPTION,233008.00,Tamil Nadu,Chennai,T30,46-55,Female,89.8,UPI,Verified
INV001392,2024-06-15,120507,LUMPSUM,295921.00,Rajasthan,Udaipur,B30,26-35,Male,18.5,Net Banking,Verified
INV002925,2024-06-15,119093,SIP,21643.00,West Bengal,Kolkata,T30,36-45,Female,48.6,Net Banking,Pending
INV004131,2024-06-15,148569,SIP,502.00,Uttar Pradesh,Kanpur,B30,26-35,Male,10.3,Cheque,Verified
INV000772,2024-06-15,100033,SIP,7415.00,Karnataka,Bangalore,T30,56+,Female,16.1,Mandate,Verified
INV000371,2024-06-15,125497,SIP,8816.00,Uttar Pradesh,Agra,B30,26-35,Male,14.6,Mandate,Verified
INV000110,2024-06-15,102887,SIP,9647.00,Uttar Pradesh,Agra,B30,46-55,Female,85.3,UPI,Verified
INV001025,2024-06-15,120842,REDEMPTION,24580.00,Maharashtra,Pune,T30,18-25,Male,5.7,Mandate,Verified
INV001573,2024-06-15,148569,LUMPSUM,433017.00,Tamil Nadu,Coimbatore,B30,26-35,Male,20.7,Cheque,Verified
INV003220,2024-06-15,120507,LUMPSUM,409191.00,Madhya Pradesh,Bhopal,B30,26-35,Male,7.6,Cheque,Verified
INV002206,2024-06-15,119093,LUMPSUM,527994.00,Tamil Nadu,Chennai,T30,18-25,Male,7.7,Mandate,Verified
INV001611,2024-06-15,100033,LUMPSUM,280414.00,West Bengal,Kolkata,T30,18-25,Female,7.4,Net Banking,Verified
INV004112,2024-06-15,119092,LUMPSUM,221523.00,Madhya Pradesh,Bhopal,B30,46-55,Male,30.0,Mandate,Verified
INV002044,2024-06-15,100016,REDEMPTION,159501.00,Gujarat,Ahmedabad,T30,26-35,Female,19.1,UPI,Verified
INV003568,2024-06-15,118634,LUMPSUM,380994.00,Tamil Nadu,Chennai,T30,18-25,Female,5.3,Net Banking,Verified
INV004973,2024-06-15,120503,SIP,45630.00,Tamil Nadu,Coimbatore,B30,26-35,Male,11.3,UPI,Verified
INV004711,2024-06-15,149324,SIP,2096.00,Rajasthan,Udaipur,B30,56+,Male,70.9,Mandate,Verified
